"Log_BG","Log_Freq_HAL","Ortho_N","Stimulus","Type","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Experimental_intro","correct_Introduction","correct_Practice_intro","correct_experimenter_kb","correct_response","count_End_Of_Experiment","count_End_Of_Practice","count_Experimental_Loop","count_Experimental_intro","count_Fixation","count_Introduction","count_Practice_Loop","count_Practice_intro","count_Stimulus","count_block_break_feedback","count_experimental_sequence","count_experimenter_kb","count_increment_trial_count","count_init_trial_count","count_logger","count_practice_sequence","count_right","count_task","count_wrong","datetime","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Experimental_Loop","live_row_Practice_Loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","repeat_cycle","response","response_End_Of_Experiment","response_Experimental_intro","response_Introduction","response_Practice_intro","response_block_break_feedback","response_experimenter_kb","response_time","response_time_End_Of_Experiment","response_time_Experimental_intro","response_time_Introduction","response_time_Practice_intro","response_time_block_break_feedback","response_time_experimenter_kb","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_End_Of_Experiment","time_End_Of_Practice","time_Experimental_Loop","time_Experimental_intro","time_Fixation","time_Introduction","time_Practice_Loop","time_Practice_intro","time_Stimulus","time_block_break_feedback","time_experimental_sequence","time_experimenter_kb","time_increment_trial_count","time_init_trial_count","time_logger","time_practice_sequence","time_right","time_task","time_wrong","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"3.274543461","7.46","7","scar","word","89.1025641025641","89.1025641025641","828.1538461538462","828.1538461538462","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","155","0","0","0","155","2","151","155","151","0","151","3","155","0","155","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","151","151","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","582","NA","2002","27712","6523","53429","582","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","418653","4024","38263","31739","419157","362462","418651","419158","418575","51856","419742","45838","418075","4013","349840","Lexical Decision Task","139","129192","156","yes","1024"
"2.892836167","10.01","5","soft","word","89.171974522293","89.171974522293","825.9745222929936","825.9745222929936","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","156","0","0","0","156","2","152","156","152","0","152","3","156","0","156","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","152","152","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","486","NA","2002","27712","6523","53429","486","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","420313","4024","38263","31739","420814","362462","420311","420814","420245","51856","421302","45838","419745","4013","349840","Lexical Decision Task","140","129678","157","yes","1024"
"2.68604012","0","3","mulb","non-word","89.24050632911393","89.24050632911393","825.7784810126582","825.7784810126582","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","157","0","0","0","157","2","153","157","153","0","153","3","157","0","157","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","153","153","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","795","NA","2002","27712","6523","53429","795","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","421883","4024","38263","31739","422387","362462","421882","422387","421813","51856","423184","45838","421313","4013","349840","Lexical Decision Task","141","130473","158","yes","1024"
"3.031812271","6.52","3","gulp","word","89.30817610062893","89.30817610062893","824.8427672955975","824.8427672955975","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","158","0","0","0","158","2","154","158","154","0","154","3","158","0","158","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","154","154","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","677","NA","2002","27712","6523","53429","677","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","423762","4024","38263","31739","424267","362462","423760","424267","423693","51856","424946","45838","423193","4013","349840","Lexical Decision Task","142","131150","159","yes","1024"
"2.68604012","0","4","pumb","non-word","88.75","88.75","823.11875","823.11875","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","f","0","0","0","0","159","0","0","0","159","2","155","159","155","0","155","3","159","0","159","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","155","155","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","549","NA","2002","27712","6523","53429","549","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","425527","4024","38263","31739","426031","362462","425525","426032","425450","51856","426582","45838","424950","4013","349840","Lexical Decision Task","142","131699","160","yes","1024"
"3.347850856","10.51","2","rich","word","88.81987577639751","88.81987577639751","821.583850931677","821.583850931677","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","160","0","0","0","160","2","156","160","156","0","156","3","160","0","160","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","156","156","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","576","NA","2002","27712","6523","53429","576","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","428177","4024","38263","31739","428682","362462","428175","428683","428092","51856","429261","45838","424950","4013","426592","Lexical Decision Task","143","132275","161","yes","1024"
"3.374137706","10.21","4","tree","word","88.88888888888889","88.88888888888889","821.7407407407408","821.7407407407408","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","161","0","0","0","161","2","157","161","157","0","157","3","161","0","161","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","157","157","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","847","NA","2002","27712","6523","53429","847","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","429843","4024","38263","31739","430349","362462","429841","430349","429765","51856","431198","45838","429265","4013","426592","Lexical Decision Task","144","133122","162","yes","1024"
"3.382617311","0","4","pret","non-word","88.95705521472392","88.95705521472392","820.6871165644171","820.6871165644171","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","162","0","0","0","162","2","158","162","158","0","158","3","162","0","162","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","158","158","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","650","NA","2002","27712","6523","53429","650","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","431777","4024","38263","31739","432282","362462","431775","432282","431701","51856","432933","45838","431201","4013","426592","Lexical Decision Task","145","133772","163","yes","1024"
"2.7084209","0","8","vump","non-word","89.02439024390245","89.02439024390245","819.4573170731708","819.4573170731708","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","163","0","0","0","163","2","159","163","159","0","159","3","163","0","163","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","159","159","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","619","NA","2002","27712","6523","53429","619","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","433513","4024","38263","31739","434017","362462","433511","434017","433437","51856","434638","45838","432937","4013","426592","Lexical Decision Task","146","134391","164","yes","1024"
"3.481012421","8.34","5","teen","word","89.0909090909091","89.0909090909091","819.3939393939394","819.3939393939394","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","164","0","0","0","164","2","160","164","160","0","160","3","164","0","164","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","160","160","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","809","NA","2002","27712","6523","53429","809","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","435211","4024","38263","31739","435716","362462","435209","435716","435141","51856","436527","45838","434641","4013","426592","Lexical Decision Task","147","135200","165","yes","1024"
"3.384413096","10.15","3","glad","word","89.1566265060241","89.1566265060241","818.0542168674699","818.0542168674699","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","165","0","0","0","165","2","161","165","161","0","161","3","165","0","165","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","161","161","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","597","NA","2002","27712","6523","53429","597","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","437113","4024","38263","31739","437619","362462","437112","437619","437036","51856","438218","45838","436536","4013","426592","Lexical Decision Task","148","135797","166","yes","1024"
"2.86332286","6.71","2","feud","word","89.22155688622755","89.22155688622755","817.8443113772455","817.8443113772455","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","166","0","0","0","166","2","162","166","162","0","162","3","166","0","166","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","162","162","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","783","NA","2002","27712","6523","53429","783","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","438805","4024","38263","31739","439310","362462","438803","439310","438727","51856","440095","45838","438227","4013","426592","Lexical Decision Task","149","136580","167","yes","1024"
"3.120025233","0","2","nyst","non-word","89.28571428571429","89.28571428571429","816.7321428571429","816.7321428571429","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","167","0","0","0","167","2","163","167","163","0","163","3","167","0","167","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","163","163","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","631","NA","2002","27712","6523","53429","631","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","440675","4024","38263","31739","441180","362462","440673","441180","440599","51856","441813","45838","440099","4013","426592","Lexical Decision Task","150","137211","168","yes","1024"
"3.195807436","0","6","stup","non-word","89.3491124260355","89.3491124260355","816.5857988165681","816.5857988165681","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","168","0","0","0","168","2","164","168","164","0","164","3","168","0","168","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","164","164","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","792","NA","2002","27712","6523","53429","792","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","442404","4024","38263","31739","442906","362462","442402","442907","442325","51856","443700","45838","441825","4013","426592","Lexical Decision Task","151","138003","169","yes","1024"
"3.311895072","0","9","gung","non-word","89.41176470588235","89.41176470588235","816.5882352941177","816.5882352941177","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","169","0","0","0","169","2","165","169","165","0","165","3","169","0","169","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","165","165","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","817","NA","2002","27712","6523","53429","817","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","444281","4024","38263","31739","444782","362462","444279","444782","444204","51856","445601","45838","443704","4013","426592","Lexical Decision Task","152","138820","170","yes","1024"
"2.858136002","0","4","phip","non-word","89.47368421052632","89.47368421052632","815.6900584795321","815.6900584795321","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","170","0","0","0","170","2","166","170","166","0","166","3","170","0","170","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","166","166","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","663","NA","2002","27712","6523","53429","663","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","446183","4024","38263","31739","446686","362462","446181","446686","446105","51856","447351","45838","445605","4013","426592","Lexical Decision Task","153","139483","171","yes","1024"
"3.090140555","5.81","8","pout","word","89.53488372093024","89.53488372093024","814.2732558139535","814.2732558139535","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","171","0","0","0","171","2","167","171","167","0","167","3","171","0","171","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","167","167","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","572","NA","2002","27712","6523","53429","572","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","447930","4024","38263","31739","448434","362462","447928","448435","447862","51856","449009","45838","447362","4013","426592","Lexical Decision Task","154","140055","172","yes","1024"
"2.784379519","0","2","snaf","non-word","89.59537572254335","89.59537572254335","813.0635838150289","813.0635838150289","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","172","0","0","0","172","2","168","172","168","0","168","3","172","0","172","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","168","168","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","605","NA","2002","27712","6523","53429","605","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","449579","4024","38263","31739","450084","362462","449578","450084","449512","51856","450690","45838","449012","4013","426592","Lexical Decision Task","155","140660","173","yes","1024"
"3.043885998","0","9","gome","non-word","89.65517241379311","89.65517241379311","812.1954022988506","812.1954022988506","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","173","0","0","0","173","2","169","173","169","0","169","3","173","0","173","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","169","169","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","662","NA","2002","27712","6523","53429","662","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","451277","4024","38263","31739","451780","362462","451275","451780","451202","51856","452443","45838","450702","4013","426592","Lexical Decision Task","156","141322","174","yes","1024"
"3.064581521","5.51","6","cask","word","89.14285714285714","89.14285714285714","811.56","811.56","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","j","0","0","0","0","174","0","0","0","174","2","170","174","170","0","170","3","174","0","174","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","170","170","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","701","NA","2002","27712","6523","53429","701","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","453026","4024","38263","31739","453531","362462","453024","453531","452957","51856","454234","45838","452457","4013","426592","Lexical Decision Task","156","142023","175","yes","1024"
"2.980306438","0","7","slun","non-word","89.20454545454545","89.20454545454545","812.8522727272727","812.8522727272727","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","175","0","0","0","175","2","171","175","171","0","171","3","175","0","175","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","171","171","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","1039","NA","2002","27712","6523","53429","1039","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","455832","4024","38263","31739","456337","362462","455831","456338","455748","51856","457379","45838","452457","4013","454248","Lexical Decision Task","157","143062","176","yes","1024"
"3.094121596","0","8","fode","non-word","89.26553672316385","89.26553672316385","812.7627118644068","812.7627118644068","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","176","0","0","0","176","2","172","176","172","0","172","3","176","0","176","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","172","172","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","797","NA","2002","27712","6523","53429","797","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","457956","4024","38263","31739","458459","362462","457953","458459","457883","51856","459258","45838","457383","4013","454248","Lexical Decision Task","158","143859","177","yes","1024"
"2.875447132","0","9","jelt","non-word","88.76404494382022","88.76404494382022","813.4213483146067","813.4213483146067","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","f","0","0","0","0","177","0","0","0","177","2","173","177","173","0","173","3","177","0","177","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","173","173","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","930","NA","2002","27712","6523","53429","930","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","459832","4024","38263","31739","460333","362462","459830","460333","459761","51856","461265","45838","459261","4013","454248","Lexical Decision Task","158","144789","178","yes","1024"
"2.897810299","0","5","glur","non-word","88.8268156424581","88.8268156424581","813.3966480446927","813.3966480446927","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","178","0","0","0","178","2","174","178","174","0","174","3","178","0","178","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","174","174","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","809","NA","2002","27712","6523","53429","809","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","462855","4024","38263","31739","463359","362462","462853","463359","462769","51856","464170","45838","459261","4013","461269","Lexical Decision Task","159","145598","179","yes","1024"
"2.899638141","0","3","hapt","non-word","88.88888888888889","88.88888888888889","812.9111111111112","812.9111111111112","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","179","0","0","0","179","2","175","179","175","0","175","3","179","0","179","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","175","175","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","726","NA","2002","27712","6523","53429","726","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","464752","4024","38263","31739","465253","362462","464750","465253","464674","51856","465980","45838","464174","4013","461269","Lexical Decision Task","160","146324","180","yes","1024"
"3.066077331","0","7","vorn","non-word","88.95027624309392","88.95027624309392","812.5082872928177","812.5082872928177","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","180","0","0","0","180","2","176","180","176","0","176","3","180","0","180","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","176","176","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","740","NA","2002","27712","6523","53429","740","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","466562","4024","38263","31739","467067","362462","466560","467067","466484","51856","467808","45838","465984","4013","461269","Lexical Decision Task","161","147064","181","yes","1024"
